date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:05	2833/2833	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbd1c-5ec2%22	https://demo.dashboardpack.com/sales-html/vendors/scroll/scrollable.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/vendors/scroll/scrollable.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:05	14907/14907	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbd03-3a3b%22	https://demo.dashboardpack.com/sales-html/vendors/datatable/css/jquery.dataTables.min.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/vendors/datatable/css/jquery.dataTables.min.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:05	4858/4858	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbd04-12fa%22	https://demo.dashboardpack.com/sales-html/vendors/datatable/css/responsive.dataTables.min.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/vendors/datatable/css/responsive.dataTables.min.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:05	11290/11290	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbd03-2c1a%22	https://demo.dashboardpack.com/sales-html/vendors/datatable/css/buttons.dataTables.min.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/vendors/datatable/css/buttons.dataTables.min.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:05	28358/28358	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbd20-85f0%22	https://demo.dashboardpack.com/sales-html/vendors/text_editor/summernote-bs4.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/vendors/text_editor/summernote-bs4.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:06	426/426	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbd15-1b3%22	https://demo.dashboardpack.com/sales-html/vendors/morris/morris.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/vendors/morris/morris.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:06	57594/57594	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbd14-114ee%22	https://demo.dashboardpack.com/sales-html/vendors/material_icon/material-icons.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/vendors/material_icon/material-icons.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:06	1882/1882	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbc90-bb3%22	https://demo.dashboardpack.com/sales-html/css/metisMenu.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/css/metisMenu.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:06	166930/166930	---MCZ	200	added ('OK')	text/css	etag:W/%22632dbc94-51d1f%22	https://demo.dashboardpack.com/sales-html/css/style1.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/css/style1.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:07	0/0	---M--	200	added ('OK')	text/css	etag:%22632dbc91-0%22	https://demo.dashboardpack.com/sales-html/css/colors/default.css	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/css/colors/default.css	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:07	1770/1770	---M--	200	added ('OK')	image/png	etag:%22632dbca6-6ea%22	https://demo.dashboardpack.com/sales-html/img/logo.png	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/logo.png	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:07	1090/1090	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcaf-442%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/dashboard.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/dashboard.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:08	31230/31230	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:05%20GMT	https://demo.dashboardpack.com/sales-html/index_2.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/index_2.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:09	43146/43146	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:05%20GMT	https://demo.dashboardpack.com/sales-html/index_3.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/index_3.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:09	1478/1478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcac-5c6%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/2.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/2.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:09	18082/18082	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:00%20GMT	https://demo.dashboardpack.com/sales-html/editor.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/editor.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:09	25672/25672	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:52%20GMT	https://demo.dashboardpack.com/sales-html/mail_box.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/mail_box.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:10	21888/21888	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:53%20GMT	https://demo.dashboardpack.com/sales-html/chat.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/chat.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:10	27535/27535	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:01%20GMT	https://demo.dashboardpack.com/sales-html/faq.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/faq.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:10	1655/1655	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcac-677%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/3.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/3.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:11	21270/21270	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:53%20GMT	https://demo.dashboardpack.com/sales-html/colors.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/colors.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:11	22955/22955	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:49%20GMT	https://demo.dashboardpack.com/sales-html/Alerts.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Alerts.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:11	24690/24690	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:51%20GMT	https://demo.dashboardpack.com/sales-html/buttons.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/buttons.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:11	29904/29904	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:53%20GMT	https://demo.dashboardpack.com/sales-html/modal.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/modal.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:12	27508/27508	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:00%20GMT	https://demo.dashboardpack.com/sales-html/dropdown.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/dropdown.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:12	20405/20405	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:49%20GMT	https://demo.dashboardpack.com/sales-html/Badges.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Badges.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:12	28428/28428	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:45%20GMT	https://demo.dashboardpack.com/sales-html/Loading_Indicators.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Loading_Indicators.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:13	21561/21561	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:56%20GMT	https://demo.dashboardpack.com/sales-html/State_color.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/State_color.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:13	29454/29454	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:04:07%20GMT	https://demo.dashboardpack.com/sales-html/typography.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/typography.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:13	19435/19435	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:00%20GMT	https://demo.dashboardpack.com/sales-html/datepicker.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/datepicker.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:13	1155/1155	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcac-483%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/4.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/4.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:14	23004/23004	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:50%20GMT	https://demo.dashboardpack.com/sales-html/Basic_Elements.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Basic_Elements.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:14	27803/27803	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:05%20GMT	https://demo.dashboardpack.com/sales-html/Groups.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Groups.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:14	20398/20398	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:53%20GMT	https://demo.dashboardpack.com/sales-html/Max_Length.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Max_Length.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:14	25241/25241	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:45%20GMT	https://demo.dashboardpack.com/sales-html/Layouts.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Layouts.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:15	45587/45587	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:50%20GMT	https://demo.dashboardpack.com/sales-html/Board.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Board.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:15	1576/1576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcac-628%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/5.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/5.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:15	21956/21956	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:43%20GMT	https://demo.dashboardpack.com/sales-html/invoice.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/invoice.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:15	3915/3915	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcad-f4b%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/6.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/6.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:16	18710/18710	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:51%20GMT	https://demo.dashboardpack.com/sales-html/calender.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/calender.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:16	4497/4497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcad-1191%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/7.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/7.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:16	1284/1284	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcad-504%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/8.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/8.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:16	28112/28112	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:54%20GMT	https://demo.dashboardpack.com/sales-html/Products.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Products.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:17	25963/25963	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:54%20GMT	https://demo.dashboardpack.com/sales-html/Product_Details.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Product_Details.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:17	21947/21947	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:52%20GMT	https://demo.dashboardpack.com/sales-html/Cart.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Cart.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:17	25766/25766	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:53%20GMT	https://demo.dashboardpack.com/sales-html/Checkout.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Checkout.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:17	23041/23041	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:01%20GMT	https://demo.dashboardpack.com/sales-html/Fontawesome_Icon.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Fontawesome_Icon.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:18	38954/38954	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:04:07%20GMT	https://demo.dashboardpack.com/sales-html/themefy_icon.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/themefy_icon.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:18	1149/1149	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcad-47d%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/9.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/9.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:18	23087/23087	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:04:08%20GMT	https://demo.dashboardpack.com/sales-html/wow_animation.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/wow_animation.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:19	22605/22605	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:55%20GMT	https://demo.dashboardpack.com/sales-html/Scroll_Reveal.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Scroll_Reveal.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:19	22337/22337	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:04:07%20GMT	https://demo.dashboardpack.com/sales-html/tilt.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/tilt.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:19	1593/1593	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcad-639%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/10.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/10.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:19	38409/38409	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:45%20GMT	https://demo.dashboardpack.com/sales-html/accordion.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/accordion.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:20	39030/39030	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:55%20GMT	https://demo.dashboardpack.com/sales-html/Scrollable.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Scrollable.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:20	19175/19175	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:53%20GMT	https://demo.dashboardpack.com/sales-html/notification.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/notification.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:20	20930/20930	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:52%20GMT	https://demo.dashboardpack.com/sales-html/carousel.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/carousel.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:20	20618/20618	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:54%20GMT	https://demo.dashboardpack.com/sales-html/Pagination.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/Pagination.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:20	1722/1722	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcae-6ba%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/11.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/11.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:21	19870/19870	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:54%20GMT	https://demo.dashboardpack.com/sales-html/data_table.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/data_table.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:21	26556/26556	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:51%20GMT	https://demo.dashboardpack.com/sales-html/bootstrap_table.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/bootstrap_table.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:21	959/959	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcae-3bf%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/12.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/12.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:22	25878/25878	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:50%20GMT	https://demo.dashboardpack.com/sales-html/basic_card.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/basic_card.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:22	20877/20877	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:03:56%20GMT	https://demo.dashboardpack.com/sales-html/theme_card.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/theme_card.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:22	25410/25410	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:54%20GMT	https://demo.dashboardpack.com/sales-html/dargable_card.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/dargable_card.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:22	1545/1545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632dbcae-609%22	https://demo.dashboardpack.com/sales-html/img/menu-icon/13.svg	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/img/menu-icon/13.svg	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:23	17224/17224	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:53%20GMT	https://demo.dashboardpack.com/sales-html/chartjs.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/chartjs.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:23	17076/17076	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:49%20GMT	https://demo.dashboardpack.com/sales-html/apex_chart.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/apex_chart.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:23	18270/18270	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:52%20GMT	https://demo.dashboardpack.com/sales-html/chart_sparkline.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/chart_sparkline.html	(from https://demo.dashboardpack.com/sales-html/index.html)
20:45:24	18005/18005	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2014:02:49%20GMT	https://demo.dashboardpack.com/sales-html/am_chart.html	D:/laragon/www/Asm-ph32799-hieunt/public/admin_asm/demo.dashboardpack.com/sales-html/am_chart.html	(from https://demo.dashboardpack.com/sales-html/index.html)
